-1.1049,2.818,-1
2.998,-0.49669,-1
1.9648,-2.3023,-1
-2.1923,-2.0529,-1
2.2394,-2.1177,-1
-1.0658,2.8415,-1
-2.108,-2.1399,-1
-2.0213,-2.2634,-1
-0.95286,2.8592,-1
-2.6092,-1.4982,-1
2.394,1.9223,-1
0.89888,-2.8636,-1
2.195,-2.1912,-1
-1.8035,-2.4074,-1
2.8774,1.0373,-1
2.7976,-1.137,-1
2.8511,1.0868,-1
0.016675,3.1038,-1
-2.179,2.1758,-1
-2.6669,1.6107,-1
1.5485,2.6254,-1
2.8495,-1.0875,-1
2.1455,2.2292,-1
0.10523,-3.1067,-1
-1.9615,-2.3757,-1
-1.0521,2.8318,-1
2.2704,2.0199,-1
2.9155,-0.83614,-1
1.3603,-2.7054,-1
1.7786,2.5204,-1
1.0852,2.5191,-1
-2.6806,-0.61626,-1
-2.4873,-1.2418,-1
-2.209,-1.7121,-1
2.7136,0.71114,-1
-0.35038,2.7564,-1
1.195,2.4965,-1
-2.749,-0.48383,-1
-0.25669,-2.7293,-1
2.4309,-1.3839,-1
2.7342,0.53224,-1
1.2581,-2.4995,-1
1.5775,-2.2477,-1
-2.6586,0.51347,-1
-1.9196,2.036,-1
2.4601,1.2659,-1
1.3406,2.437,-1
-1.3012,-2.4377,-1
-2.3692,-1.5062,-1
-1.3425,-2.3636,-1
-2.6425,0.85383,-1
0.70813,-2.6244,-1
-2.6049,0.74266,-1
2.1822,-1.7045,-1
2.4782,1.2151,-1
-1.8352,-2.0932,-1
0.97433,-2.5245,-1
-1.1687,2.4397,-1
-2.6928,-0.62097,-1
1.8543,-2.0748,-1
1.8917,-1.5597,-1
-1.6239,1.8698,-1
0.50419,-2.4044,-1
-1.1741,2.19,-1
1.3514,2.0352,-1
-0.15907,-2.4038,-1
-1.6842,-1.8331,-1
-1.9754,-1.4334,-1
0.14526,2.4467,-1
-0.4979,2.416,-1
0.72511,-2.2934,-1
-2.079,-1.2641,-1
-0.79114,2.3466,-1
-0.68584,2.3006,-1
0.37321,2.3762,-1
-2.4253,-0.082956,-1
-2.2343,-0.96747,-1
2.247,1.0384,-1
1.2454,2.0731,-1
-2.4342,-0.16111,-1
-2.3835,-0.6366,-1
-2.475,-0.15627,-1
1.7677,1.7005,-1
1.3886,2.0641,-1
-2.0937,1.3445,-1
-0.85279,-2.3073,-1
0.47796,-2.4412,-1
-1.628,-1.8788,-1
-2.1191,-1.1965,-1
2.4643,-0.39453,-1
0.072469,0.26859,1
-0.54502,0.33223,1
-0.40891,0.92364,1
-0.77001,-1.1342,1
-0.097757,-1.0276,1
0.12345,0.4398,1
0.56386,0.75991,1
-0.2741,0.21211,1
-0.64307,-0.80329,1
0.21923,-0.38394,1
-0.96355,0.68,1
-0.69965,0.8266,1
-1.0768,0.47474,1
0.039598,-0.98743,1
0.21942,0.3036,1
-0.6766,-1.3035,1
-0.15669,0.15174,1
0.43463,-0.080667,1
0.15607,0.50886,1
-0.18655,-0.085782,1
0.042374,-0.69482,1
-0.11444,-0.20174,1
-0.86054,-0.082273,1
0.34004,-1.0041,1
0.52056,0.20654,1
0.16973,-0.59175,1
0.23578,0.74771,1
0.26511,0.32622,1
0.2297,-0.33509,1
-0.30488,-0.74786,1
