2.8055,-1.3431,-1
-2.7001,1.3849,-1
0.50615,2.9643,-1
2.0289,2.3424,-1
-0.19307,3.0157,-1
-2.8878,-0.82847,-1
2.6895,1.5275,-1
-2.501,-1.7725,-1
2.9893,0.55442,-1
-2.9476,0.85818,-1
-1.5373,2.6952,-1
2.8869,-1.0666,-1
-0.99918,2.8827,-1
-2.7595,1.3363,-1
-1.6028,-2.5622,-1
-2.222,2.0582,-1
1.9837,2.2838,-1
2.4898,1.7296,-1
-1.0575,2.9281,-1
1.3779,-2.7518,-1
-2.1607,-2.2227,-1
0.83298,2.9312,-1
2.9972,-0.37508,-1
-2.8561,1.1773,-1
1.5839,-2.6707,-1
-2.9515,-0.74163,-1
2.9842,0.4751,-1
3.1167,0.13372,-1
0.70029,-3.0355,-1
-2.8556,0.97984,-1
-1.4267,-2.3295,-1
2.6757,-0.80251,-1
2.3006,1.5452,-1
-1.0797,-2.5087,-1
-2.3614,1.4483,-1
2.083,1.763,-1
-2.7156,0.13944,-1
-2.6607,0.65557,-1
1.9757,-1.9252,-1
-1.4969,-2.3665,-1
-0.48619,2.7385,-1
-1.496,-2.2671,-1
-1.6495,-2.138,-1
2.1675,-1.6333,-1
2.0684,-1.886,-1
-1.4142,2.3854,-1
-2.4322,1.201,-1
0.92925,-2.6453,-1
2.4025,-1.2606,-1
1.8433,-2.0457,-1
-2.7395,0.0060198,-1
-2.3727,-1.3928,-1
2.4096,-1.2324,-1
1.3762,2.3648,-1
-1.9219,1.9374,-1
-0.1611,2.7222,-1
1.3575,-2.4517,-1
2.445,1.1538,-1
-0.54208,2.745,-1
-2.578,-0.92897,-1
2.4529,0.18511,-1
1.6423,1.8043,-1
0.61217,2.3466,-1
0.54459,2.3789,-1
2.0225,-1.3598,-1
-0.41831,2.3728,-1
1.9775,1.3824,-1
0.50352,-2.4069,-1
-1.2202,-2.14,-1
-1.8848,-1.6133,-1
-1.3608,2.0355,-1
-0.88969,-2.2612,-1
0.24919,2.4037,-1
-0.8575,2.2467,-1
-1.512,1.8921,-1
0.50594,2.3825,-1
-1.0831,-2.2031,-1
-0.21546,-2.4457,-1
2.4702,0.1557,-1
-1.5171,1.9328,-1
0.15206,2.406,-1
2.2116,-1.0816,-1
0.19619,-2.399,-1
-1.769,1.6741,-1
-0.95086,-2.234,-1
-0.78038,-2.3451,-1
-2.0287,-1.2946,-1
2.4031,-0.58403,-1
0.47422,-2.3766,-1
-2.3522,-0.57924,-1
-0.50991,0.18754,1
0.99849,-0.93516,1
-0.6877,-0.92696,1
-0.071217,-0.25954,1
-0.24371,-1.5596,1
0.6642,-0.54801,1
0.79033,-0.90357,1
0.86379,-1.2007,1
0.9409,-0.59913,1
-0.95442,0.022664,1
0.24185,-0.21646,1
0.0058967,1.4694,1
-0.42349,-0.12059,1
0.12205,-0.60176,1
-0.21175,0.46986,1
-0.83169,0.40975,1
-0.54102,-0.63875,1
-0.64841,-0.084277,1
-0.60414,-0.79414,1
-0.090077,-0.25551,1
0.13206,-0.22147,1
-0.66021,1.4061,1
-1.0424,0.4498,1
-0.70895,-0.7983,1
0.40606,-0.97498,1
0.57793,-0.48495,1
-0.95627,0.22543,1
0.23338,1.2516,1
-0.306,-0.41725,1
-0.62783,-0.121,1
