-3.0067,0.43987,-1
-0.79838,2.9249,-1
3.0202,0.31007,-1
2.2819,-2.0267,-1
0.74619,2.9299,-1
-1.2427,-2.8058,-1
1.7406,2.5403,-1
3.0427,-0.49534,-1
-3.0426,-0.050901,-1
2.4176,-1.9642,-1
-0.44589,-2.9967,-1
-3.0897,0.054759,-1
-2.3817,-1.9011,-1
-1.8119,2.5174,-1
-3.004,-0.49931,-1
0.89639,-2.9523,-1
-0.45086,3.0084,-1
-0.82291,2.9945,-1
-1.7874,2.5212,-1
2.1717,-2.1454,-1
2.5394,1.6869,-1
0.81869,2.9332,-1
-0.99387,2.8875,-1
-1.814,2.4472,-1
-0.43804,-2.9768,-1
2.3071,-2.0001,-1
2.9112,0.98502,-1
2.6745,1.439,-1
3.0367,0.27717,-1
1.0499,2.8235,-1
2.4116,-1.2206,-1
2.7495,0.096456,-1
1.061,2.5118,-1
-1.2562,2.5018,-1
2.6408,0.86146,-1
1.6938,2.1706,-1
-0.35012,-2.6859,-1
-2.7407,0.30642,-1
-1.457,2.3587,-1
0.22973,2.7566,-1
-2.616,0.83433,-1
1.0701,2.4922,-1
-1.2543,2.4905,-1
-0.23911,2.7168,-1
1.3287,-2.414,-1
-0.92168,-2.6304,-1
-1.3809,2.3846,-1
-2.3931,-1.3202,-1
-0.65786,2.7148,-1
-0.23726,2.6959,-1
-0.1728,2.774,-1
-1.2373,-2.509,-1
-2.7293,-0.34177,-1
2.4374,1.276,-1
2.5513,0.93388,-1
-0.1537,2.7997,-1
-2.5981,1.03,-1
-0.58861,2.6896,-1
-1.1877,-2.4742,-1
2.5789,-0.84546,-1
2.4728,0.095669,-1
-0.81268,-2.3235,-1
-1.2994,2.1037,-1
-0.83714,2.326,-1
-1.4676,-1.9701,-1
2.177,-1.1765,-1
1.9083,-1.5176,-1
2.4582,-0.04357,-1
2.1743,1.0717,-1
1.6665,1.7661,-1
2.3858,-0.27754,-1
2.0529,1.3072,-1
-0.9425,-2.2222,-1
2.2009,-1.0532,-1
1.518,1.8782,-1
1.8541,-1.6468,-1
2.4523,0.30607,-1
-1.3253,2.0125,-1
0.18198,2.4724,-1
2.4108,-0.23455,-1
1.3748,-1.9799,-1
0.68018,-2.3683,-1
2.0184,-1.4611,-1
0.46602,-2.4343,-1
1.2724,-2.1057,-1
-1.0506,2.1933,-1
-0.11059,-2.4245,-1
-1.2498,-2.0981,-1
-0.59323,2.3607,-1
-1.2964,2.1194,-1
1.0034,-0.031733,1
-0.77314,0.31227,1
0.21721,-0.28261,1
-0.51073,0.04671,1
0.37566,-1.1496,1
-0.66025,0.67239,1
-0.84298,-0.66504,1
0.14874,-0.18831,1
-0.59442,0.11395,1
0.87826,0.60032,1
0.34959,-0.53734,1
-0.2289,0.017993,1
-0.23248,-0.39428,1
-1.3405,-0.72921,1
-0.0070518,-0.024374,1
1.465,-0.11441,1
0.20645,-0.027314,1
-0.68716,-0.69127,1
0.22454,-0.34512,1
0.48886,0.22348,1
-0.88739,0.4659,1
0.35338,-0.18141,1
0.95804,1.335,1
0.15305,-0.68182,1
-0.2016,-0.89933,1
-0.68042,1.0966,1
0.047043,-0.62213,1
-0.67814,-0.12685,1
-0.22275,-0.6651,1
-0.2794,-0.78717,1
