2.3955,1.8452,-1
-1.7583,-2.493,-1
3.0315,-0.15824,-1
-1.3471,-2.7751,-1
-2.7284,1.3159,-1
-1.7542,-2.5744,-1
-2.5771,-1.6071,-1
-0.093785,-3.0174,-1
-1.9422,-2.374,-1
-3.0944,-0.071488,-1
2.8253,-1.1591,-1
-2.4608,-1.9173,-1
-1.9619,-2.3391,-1
-0.89014,-2.9037,-1
1.9453,-2.3231,-1
-2.2665,2.1374,-1
-0.71365,-2.9418,-1
-3.0148,-0.44881,-1
-1.9804,2.2898,-1
-2.781,1.2102,-1
-1.1658,-2.8193,-1
0.45216,3.0868,-1
3.0825,-0.40903,-1
3.0309,-0.46695,-1
-0.75491,2.9779,-1
-1.5876,2.5569,-1
3.069,-0.068569,-1
0.75344,-3.0153,-1
0.8512,-2.9353,-1
-2.0535,-2.253,-1
-2.6077,0.98625,-1
1.1116,2.5141,-1
0.013484,2.79,-1
-0.59388,2.6481,-1
-2.7087,-0.50807,-1
-2.5837,-1.0199,-1
-2.3487,1.3861,-1
2.2877,-1.5404,-1
-0.93107,2.5789,-1
-1.6414,-2.2523,-1
-0.66902,2.691,-1
-0.092576,2.8047,-1
-1.7609,2.1787,-1
0.95082,-2.594,-1
-2.6282,-0.65594,-1
-2.3173,-1.4719,-1
0.32152,2.7008,-1
2.251,1.6779,-1
-1.6945,-2.1745,-1
2.7741,-0.34799,-1
2.2236,1.6526,-1
1.0469,2.5439,-1
2.7058,0.15974,-1
1.4774,-2.3839,-1
-2.7485,0.32369,-1
-2.6642,0.53376,-1
2.3029,-1.4911,-1
-2.4252,1.3904,-1
-2.6533,-0.7553,-1
-0.86898,-2.6188,-1
-1.5657,-1.8291,-1
2.3307,-0.75307,-1
-2.4203,0.36191,-1
-1.9823,-1.4943,-1
-2.0642,-1.3371,-1
0.37332,2.3824,-1
-1.2056,-2.1428,-1
1.3385,2.0114,-1
0.37017,-2.4105,-1
0.56403,2.3858,-1
1.2088,2.1703,-1
-0.37389,-2.4352,-1
-0.096259,2.4741,-1
1.257,2.0589,-1
-1.7245,-1.7415,-1
-0.011678,2.4865,-1
-0.19636,2.4026,-1
1.3697,-2.045,-1
-1.9248,1.4467,-1
1.9319,1.4903,-1
0.85297,2.3168,-1
-1.5716,1.8268,-1
1.7471,-1.7574,-1
-1.9936,-1.4441,-1
-0.12669,2.4832,-1
-1.5493,1.911,-1
1.856,-1.5844,-1
1.9971,-1.4408,-1
-2.3177,0.78619,-1
-0.28469,2.3923,-1
0.19354,-0.38697,1
-0.75895,0.55355,1
0.59121,1.0821,1
-0.6334,0.81567,1
-0.41698,1.0826,1
-1.3356,-0.40245,1
-0.63859,0.69771,1
0.17304,-0.16395,1
0.80378,-0.99621,1
0.74392,-0.23893,1
-1.0818,0.23782,1
-0.23923,1.2309,1
-0.0057801,0.60219,1
-0.0098033,0.16925,1
0.14563,0.66011,1
0.12088,-0.34518,1
-0.34917,-0.87921,1
-0.16072,-0.46107,1
-0.46489,-0.79523,1
-0.45945,0.65901,1
0.62561,-0.090793,1
-0.81072,-0.7983,1
-0.24202,-0.13907,1
-0.79316,-0.56726,1
0.43245,-0.21084,1
-0.73041,0.95544,1
-1.1394,1.0005,1
-0.8656,-0.49912,1
0.36602,-0.25114,1
1.4324,0.2845,1
