0.47645,-3.0417,-1
2.6562,1.6205,-1
-2.5098,1.8144,-1
-2.5678,-1.6321,-1
0.99999,2.8633,-1
-1.0135,-2.9189,-1
-2.5753,-1.7026,-1
-3.0249,0.69232,-1
0.17277,3.1056,-1
-2.5885,1.5802,-1
0.39591,-3.0576,-1
2.9992,0.67712,-1
-2.3475,-1.8819,-1
2.6539,1.4476,-1
-2.621,1.5417,-1
3.0252,-0.27681,-1
1.6774,-2.5485,-1
2.849,0.97348,-1
-0.43191,-3.0372,-1
2.3114,2.0367,-1
-3.0014,0.27647,-1
2.0603,-2.2332,-1
3.1006,0.32662,-1
1.3034,-2.8199,-1
0.63428,-2.935,-1
1.0751,2.9117,-1
2.5868,-1.5775,-1
-1.2354,-2.7915,-1
2.3047,-1.9462,-1
-0.69963,-2.9443,-1
2.5971,0.91307,-1
2.2887,-1.596,-1
0.99762,2.5197,-1
2.6999,-0.12537,-1
-1.2654,2.4266,-1
0.38717,2.7258,-1
2.5561,-0.9437,-1
1.0298,-2.5611,-1
2.4673,-1.268,-1
-0.54866,-2.736,-1
2.0299,-1.9241,-1
1.8179,-2.0604,-1
-1.7145,2.1421,-1
1.8007,2.0759,-1
0.93868,-2.5677,-1
-1.1528,-2.4954,-1
-2.5476,1.1718,-1
2.6,-0.89721,-1
2.6255,-0.83174,-1
2.6477,0.54103,-1
-0.44536,2.6844,-1
2.5475,1.1551,-1
1.2749,-2.4282,-1
-2.156,1.6439,-1
-2.3897,-1.3369,-1
-1.5079,2.2633,-1
2.6828,-0.49067,-1
-2.2054,-1.6756,-1
-1.3878,-2.4381,-1
1.8292,-2.1194,-1
-1.0135,2.2204,-1
-2.304,0.69725,-1
1.3166,2.1062,-1
2.2946,0.90629,-1
-2.3336,0.84239,-1
-0.54193,2.405,-1
0.77468,2.343,-1
-2.4814,-0.15317,-1
2.4385,0.29994,-1
1.1728,-2.1301,-1
0.7654,2.3752,-1
-2.1671,1.0775,-1
-0.2575,-2.4142,-1
-2.4452,-0.41562,-1
-0.29929,2.4561,-1
0.27057,-2.4044,-1
2.373,-0.69892,-1
1.8172,1.6575,-1
2.4622,0.3882,-1
-2.1609,1.1521,-1
2.249,0.96289,-1
1.7305,1.7437,-1
2.0853,1.3682,-1
0.26421,2.4196,-1
0.58555,2.3537,-1
-1.8951,-1.564,-1
-1.9487,1.5208,-1
-0.3513,-2.3823,-1
2.3648,-0.58665,-1
0.003287,-2.4085,-1
-0.79187,-0.47914,1
0.78831,1.0603,1
-0.15727,0.63845,1
0.87223,0.45034,1
0.72794,0.91153,1
-0.30338,0.58684,1
1.2286,-0.27239,1
0.773,-0.76022,1
0.19374,0.42276,1
-0.28595,1.0745,1
0.21469,-1.1211,1
1.1018,-0.68489,1
-0.5295,-1.1563,1
-0.62052,-0.56807,1
0.23402,-0.73915,1
0.29633,1.1202,1
0.53286,-0.47634,1
0.38059,-0.65115,1
-0.68417,0.46236,1
1.4511,0.76697,1
0.4955,-0.84609,1
0.26759,-0.49094,1
0.34974,-0.44041,1
0.37564,-0.27046,1
0.57906,-0.075996,1
0.40169,-0.13427,1
-0.30392,-0.058066,1
-0.5439,0.1386,1
-1.0072,0.048075,1
-0.66341,0.0087152,1
