-2.7076,-1.7442,-1
-3.1041,-1.526,-1
-3.2395,-2.2522,-1
-1.2705,-2.468,-1
-0.22203,-2.0146,-1
-3.4613,-1.1854,-1
-2.8127,-1.285,-1
-1.4302,-2.3233,-1
-1.4065,-0.67168,-1
-0.25057,-2.7549,-1
0.42769,-1.5028,-1
-1.7406,-3.1368,-1
-2.086,-1.5669,-1
-1.6524,0.70214,-1
-0.96029,-2.4262,-1
1.8932,0.91147,1
2.8538,2.4787,1
1.7995,1.4934,1
1.4142,1.3759,1
3.3681,1.9087,1
2.1508,1.3312,1
4.4188,2.0215,1
3.9277,3.6819,1
1.0106,1.8865,1
2.5956,2.9923,1
3.5369,-0.11877,1
2.3654,0.50714,1
1.9019,2.4965,1
1.4301,2.6576,1
0.73666,1.0633,1
