-2.3736,-1.127,-1
-0.42792,-0.33563,-1
-2.6083,-1.2981,-1
-0.5032,-2.2424,-1
-1.4614,0.47026,-1
-1.1362,1.3904,-1
-1.3165,-2.9617,-1
-3.4196,-1.0726,-1
-2.4063,-1.7725,-1
-2.3783,-1.2692,-1
-1.2642,-1.1203,-1
-1.0796,-2.8085,-1
-0.98178,-1.0751,-1
-2.9164,-1.6374,-1
-0.3254,-1.848,-1
0.38646,2.932,1
2.2631,3.6282,1
1.8552,1.913,1
1.5105,1.0892,1
2.4181,0.50624,1
3.1379,1.5909,1
1.5993,2.4528,1
1.851,2.2802,1
0.83583,0.56412,1
2.5675,3.4014,1
2.465,-0.11589,1
2.1487,2.3359,1
2.8176,4.4267,1
1.9814,2.0289,1
2.9602,3.2232,1
