-0.62439,-2.8531,-1
-1.6362,-0.78948,-1
-2.4482,-1.117,-1
-2.4732,0.32795,-1
-0.22298,-0.91784,-1
-1.6278,-1.3444,-1
-0.13908,-0.0003872,-1
0.32965,-1.9239,-1
-1.3759,-1.1532,-1
-1.4674,-0.84725,-1
-0.90679,-2.6521,-1
-1.7084,-0.16674,-1
-2.0273,-1.5507,-1
-1.0227,-1.9317,-1
-3.8115,-1.5374,-1
3.1351,0.97177,1
2.9067,2.0412,1
2.5558,0.33777,1
2.037,1.9006,1
0.8013,1.9618,1
2.4651,2.76,1
1.0559,1.8492,1
3.4982,1.8527,1
2.1366,1.8338,1
2.6198,2.8543,1
2.7496,3.6473,1
1.4597,2.7284,1
2.7153,3.0155,1
2.0637,2.8378,1
1.0777,1.4541,1
