-0.58643,0.2249,-1
-2.6193,-1.2417,-1
-2.7656,-2.9233,-1
-0.61129,-1.1825,-1
-1.5618,0.49965,-1
-1.1366,0.70725,-1
-0.72478,-1.0522,-1
-2.224,-0.40717,-1
-0.62364,-1.4037,-1
-2.5261,-2.538,-1
-1.3017,-0.74682,-1
-2.6637,-1.3499,-1
-0.38586,-2.2882,-1
-0.53832,-1.6758,-1
-0.32889,-0.95319,-1
1.3846,1.3158,1
4.5782,0.77088,1
1.3221,2.9864,1
1.5594,0.97261,1
3.6659,1.945,1
1.4384,1.5509,1
0.11851,1.6397,1
3.3247,-0.11117,1
2.6564,1.2856,1
3.4513,2.6798,1
1.4749,2.8995,1
2.2018,2.1906,1
0.82048,3.4639,1
2.9594,1.259,1
2.5772,2.439,1
